Tue Mar 19 21:05:06 2024,0,192,[Range],49.600,-2.300,-41.760,0.000,1,b4w,2.000
Tue Mar 19 21:05:14 2024,0,183,[Range],49.800,-0.900,-28.440,-0.360,1,b4w,24.000
Tue Mar 19 21:05:14 2024,0,191,[Range],49.500,1.800,-39.960,-1.080,0,b4w,61.000
Tue Mar 19 21:05:15 2024,0,198,[Range],49.800,1.000,-40.320,0.000,0,b4w,3.000
Tue Mar 19 21:05:16 2024,0,196,[Range],49.600,0.900,-38.880,1.080,0,b4w,12.000
Tue Mar 19 21:05:27 2024,0,200,[Range],49.700,-2.000,-38.520,0.000,1,b4w,5.000
Tue Mar 19 21:05:30 2024,0,203,[Range],49.900,1.700,-50.760,-2.160,0,b4w,24.000
Tue Mar 19 21:05:47 2024,0,208,[Range],49.700,1.600,-41.760,-1.800,0,b4w,88.000
Tue Mar 19 21:05:48 2024,0,212,[Range],49.800,0.600,-41.760,0.000,0,b4w,1.000
Tue Mar 19 21:06:27 2024,0,211,[Range],49.800,2.100,-83.520,-1.800,0,b4w,5.000
Tue Mar 19 21:06:49 2024,0,220,[Range],49.700,-0.900,-38.880,-0.720,1,b4w,26.000
Tue Mar 19 21:06:50 2024,0,219,[Range],49.700,-1.300,-39.960,0.000,1,b4w,0.000
Tue Mar 19 21:07:15 2024,0,221,[Range],49.800,-1.000,-46.440,-0.360,1,b4w,24.000
Tue Mar 19 21:07:16 2024,0,226,[Range],49.600,-1.100,-47.160,0.000,1,b4w,20.000
Tue Mar 19 21:07:17 2024,0,218,[Range],49.700,1.300,-42.120,-1.800,0,b4w,35.000
Tue Mar 19 21:07:19 2024,0,222,[Range],49.700,0.400,-36.720,-1.800,1,b4w,0.000
Tue Mar 19 21:07:25 2024,0,206,[Range],49.700,-0.700,-29.160,0.000,1,b4w,25.000
Tue Mar 19 21:07:40 2024,0,214,[Range],49.900,-0.600,-36.000,0.000,1,b4w,26.000
